RoomID,Capacity,WheelchairAccess,Projector,Computer,FloorLevel
R3034,31,TRUE,FALSE,TRUE,10
R3035,37,TRUE,FALSE,FALSE,7
R3036,19,FALSE,FALSE,FALSE,6
R3037,26,TRUE,TRUE,FALSE,4
R3038,5,FALSE,FALSE,FALSE,1
R3039,7,TRUE,FALSE,TRUE,10
R3040,48,TRUE,TRUE,FALSE,9
R3041,38,FALSE,TRUE,TRUE,8
R3042,23,FALSE,FALSE,FALSE,4
R3043,10,TRUE,TRUE,TRUE,1
R3044,5,TRUE,FALSE,FALSE,6
R3045,39,TRUE,FALSE,FALSE,10
R3046,28,FALSE,TRUE,FALSE,4
R3047,22,TRUE,TRUE,TRUE,1
R3048,49,FALSE,FALSE,FALSE,8
R3049,42,TRUE,FALSE,TRUE,5
R3050,45,FALSE,TRUE,FALSE,7
R3051,49,FALSE,TRUE,FALSE,4
R3052,31,TRUE,TRUE,FALSE,4
R3053,26,TRUE,FALSE,FALSE,1
R3054,10,TRUE,TRUE,TRUE,3
R3055,11,FALSE,FALSE,TRUE,9
R3056,36,FALSE,FALSE,FALSE,1
R3057,35,FALSE,TRUE,TRUE,8
R3058,19,FALSE,FALSE,TRUE,9
R3059,42,TRUE,FALSE,FALSE,1
R3060,19,FALSE,FALSE,FALSE,7
R3061,27,TRUE,TRUE,TRUE,2
R3062,13,FALSE,TRUE,FALSE,4
R3063,8,FALSE,FALSE,TRUE,8
R3064,43,FALSE,FALSE,TRUE,2
R3065,37,TRUE,FALSE,FALSE,5
R3066,23,TRUE,FALSE,FALSE,3
R3067,40,FALSE,TRUE,FALSE,6
R3068,42,TRUE,FALSE,FALSE,9
R3069,37,TRUE,TRUE,FALSE,5
R3070,44,FALSE,TRUE,FALSE,3
R3071,48,FALSE,TRUE,TRUE,5
R3072,29,FALSE,FALSE,TRUE,10
R3073,32,TRUE,TRUE,TRUE,7
R3074,10,FALSE,FALSE,TRUE,10
R3075,11,TRUE,FALSE,FALSE,5
R3076,41,FALSE,FALSE,FALSE,2
R3077,9,FALSE,FALSE,FALSE,1
R3078,43,TRUE,FALSE,TRUE,8
R3079,26,TRUE,TRUE,TRUE,2
R3080,21,TRUE,FALSE,FALSE,1
R3081,6,FALSE,FALSE,FALSE,4
R3082,16,TRUE,TRUE,FALSE,1
R3083,39,FALSE,FALSE,FALSE,1
R3084,10,FALSE,TRUE,TRUE,6
R3085,22,TRUE,FALSE,FALSE,10
R3086,8,FALSE,FALSE,TRUE,2
R3087,16,FALSE,FALSE,TRUE,5
R3088,35,TRUE,FALSE,FALSE,5
R3089,46,TRUE,TRUE,TRUE,9
R3090,39,FALSE,FALSE,TRUE,5
R3091,25,TRUE,TRUE,TRUE,7
R3092,14,TRUE,TRUE,TRUE,5
R3093,16,TRUE,TRUE,TRUE,1
R3094,23,FALSE,TRUE,TRUE,10
R3095,43,FALSE,FALSE,FALSE,7
R3096,39,TRUE,TRUE,FALSE,3
R3097,27,TRUE,FALSE,FALSE,3
R3098,36,TRUE,FALSE,TRUE,4
R3099,31,FALSE,TRUE,TRUE,9
R3100,43,TRUE,TRUE,FALSE,2
R3101,49,FALSE,TRUE,TRUE,6
R3102,12,FALSE,TRUE,FALSE,10
R3103,23,FALSE,FALSE,TRUE,1
R3104,36,FALSE,TRUE,FALSE,8
R3105,47,FALSE,TRUE,TRUE,3
R3106,34,TRUE,FALSE,TRUE,2
R3107,20,FALSE,TRUE,TRUE,9
R3108,38,FALSE,FALSE,TRUE,4
R3109,28,TRUE,FALSE,TRUE,10
R3110,41,FALSE,FALSE,FALSE,8
R3111,37,FALSE,FALSE,FALSE,5
R3112,12,TRUE,FALSE,FALSE,4
R3113,33,TRUE,TRUE,TRUE,4
R3114,20,FALSE,TRUE,TRUE,9
R3115,45,TRUE,FALSE,FALSE,9
R3116,40,FALSE,FALSE,TRUE,2
R3117,24,TRUE,FALSE,FALSE,3
R3118,30,TRUE,TRUE,TRUE,7
R3119,7,TRUE,FALSE,FALSE,7
R3120,19,FALSE,FALSE,TRUE,2
R3121,22,FALSE,FALSE,FALSE,4
R3122,35,TRUE,TRUE,FALSE,4
R3123,50,TRUE,TRUE,TRUE,10
R3124,46,FALSE,FALSE,TRUE,8
R3125,18,FALSE,TRUE,FALSE,7
R3126,9,FALSE,TRUE,TRUE,7
R3127,50,FALSE,FALSE,TRUE,7
R3128,28,TRUE,FALSE,TRUE,8
R3129,49,FALSE,FALSE,TRUE,9
R3130,18,FALSE,TRUE,TRUE,1
R3131,47,FALSE,TRUE,FALSE,3
R3132,19,FALSE,TRUE,FALSE,9
R3133,25,TRUE,TRUE,TRUE,4
R3134,17,FALSE,TRUE,TRUE,7
R3135,29,FALSE,TRUE,FALSE,8
R3136,9,FALSE,TRUE,FALSE,6
R3137,42,TRUE,TRUE,TRUE,10
R3138,32,TRUE,FALSE,FALSE,4
R3139,18,FALSE,FALSE,FALSE,1
R3140,10,FALSE,FALSE,FALSE,5
R3141,24,TRUE,FALSE,TRUE,2
R3142,48,FALSE,TRUE,FALSE,8
R3143,21,TRUE,TRUE,FALSE,3
R3144,11,FALSE,FALSE,FALSE,6
R3145,37,TRUE,TRUE,FALSE,5
R3146,32,TRUE,TRUE,FALSE,3
R3147,19,FALSE,TRUE,TRUE,2
R3148,37,TRUE,FALSE,FALSE,3
R3149,6,FALSE,FALSE,TRUE,4
R3150,17,FALSE,TRUE,FALSE,7
R3151,27,TRUE,FALSE,FALSE,4
R3152,24,FALSE,TRUE,FALSE,1
R3153,42,FALSE,FALSE,TRUE,8
R3154,44,FALSE,FALSE,FALSE,8
R3155,44,FALSE,FALSE,FALSE,7
R3156,34,FALSE,FALSE,FALSE,4
R3157,23,FALSE,TRUE,FALSE,7
R3158,30,TRUE,FALSE,FALSE,10
R3159,45,TRUE,FALSE,TRUE,6
R3160,13,TRUE,TRUE,FALSE,7
R3161,32,FALSE,TRUE,TRUE,8
R3162,28,FALSE,FALSE,TRUE,2
R3163,30,FALSE,TRUE,FALSE,2
R3164,29,FALSE,TRUE,TRUE,8
R3165,23,FALSE,TRUE,TRUE,7
R3166,21,TRUE,FALSE,FALSE,6
R3167,24,TRUE,FALSE,FALSE,7
R3168,38,TRUE,TRUE,TRUE,8
R3169,27,FALSE,FALSE,FALSE,5
R3170,34,TRUE,FALSE,TRUE,1
R3171,46,FALSE,TRUE,TRUE,10
R3172,35,TRUE,TRUE,FALSE,2
R3173,33,FALSE,FALSE,TRUE,1
R3174,15,FALSE,TRUE,FALSE,10
R3175,9,TRUE,FALSE,TRUE,4
R3176,31,TRUE,TRUE,FALSE,4
R3177,28,TRUE,FALSE,FALSE,6
R3178,19,TRUE,FALSE,FALSE,3
R3179,26,TRUE,FALSE,FALSE,4
R3180,45,FALSE,FALSE,FALSE,7
R3181,16,TRUE,TRUE,TRUE,7
R3182,48,FALSE,TRUE,FALSE,9
R3183,30,TRUE,TRUE,FALSE,3
R3184,10,TRUE,TRUE,FALSE,5
R3185,13,TRUE,FALSE,FALSE,2
R3186,20,FALSE,FALSE,TRUE,6
R3187,33,FALSE,TRUE,FALSE,8
R3188,44,FALSE,TRUE,TRUE,1
R3189,9,FALSE,FALSE,FALSE,10
R3190,13,TRUE,TRUE,FALSE,10
R3191,37,FALSE,TRUE,TRUE,4
R3192,9,FALSE,FALSE,FALSE,1
R3193,15,FALSE,FALSE,FALSE,8
R3194,14,TRUE,FALSE,FALSE,5
R3195,14,FALSE,TRUE,TRUE,5
R3196,50,TRUE,TRUE,FALSE,7
R3197,48,FALSE,FALSE,TRUE,4
R3198,44,TRUE,FALSE,TRUE,10
R3199,35,FALSE,TRUE,FALSE,6
R3200,50,TRUE,FALSE,TRUE,7
R3201,39,FALSE,FALSE,TRUE,10
R3202,18,FALSE,TRUE,FALSE,5
R3203,37,FALSE,TRUE,FALSE,3
R3204,50,TRUE,FALSE,FALSE,3
R3205,14,FALSE,FALSE,FALSE,2
R3206,33,TRUE,FALSE,TRUE,10
R3207,7,FALSE,FALSE,FALSE,7
R3208,39,FALSE,FALSE,TRUE,7
R3209,35,FALSE,FALSE,TRUE,5
R3210,48,TRUE,FALSE,TRUE,8
R3211,17,TRUE,TRUE,TRUE,4
R3212,12,FALSE,TRUE,FALSE,3
R3213,49,TRUE,FALSE,TRUE,7
R3214,28,FALSE,FALSE,FALSE,1
R3215,24,FALSE,TRUE,TRUE,3
R3216,36,FALSE,FALSE,TRUE,3
R3217,11,TRUE,FALSE,TRUE,3
R3218,22,TRUE,FALSE,TRUE,6
R3219,14,TRUE,FALSE,FALSE,5
R3220,39,TRUE,TRUE,TRUE,1
R3221,37,FALSE,FALSE,TRUE,7
R3222,9,FALSE,FALSE,FALSE,9
R3223,45,FALSE,FALSE,FALSE,10
R3224,10,TRUE,TRUE,FALSE,1
R3225,44,TRUE,TRUE,FALSE,1
R3226,37,TRUE,FALSE,TRUE,10
R3227,11,TRUE,FALSE,TRUE,5
R3228,37,FALSE,TRUE,FALSE,2
R3229,50,TRUE,TRUE,TRUE,9
R3230,28,FALSE,TRUE,FALSE,7
R3231,36,TRUE,TRUE,FALSE,5
R3232,15,FALSE,FALSE,FALSE,9
R3233,39,FALSE,FALSE,FALSE,10
R3234,5,FALSE,TRUE,FALSE,8
R3235,17,FALSE,FALSE,FALSE,3
R3236,5,TRUE,FALSE,FALSE,5
R3237,40,TRUE,FALSE,FALSE,2
R3238,5,TRUE,TRUE,FALSE,8
R3239,30,FALSE,FALSE,FALSE,5
R3240,37,TRUE,TRUE,FALSE,6
R3241,33,TRUE,TRUE,TRUE,5
R3242,36,TRUE,FALSE,TRUE,9
R3243,25,FALSE,FALSE,TRUE,7
R3244,49,TRUE,TRUE,FALSE,7
R3245,49,TRUE,TRUE,TRUE,1
R3246,9,TRUE,FALSE,FALSE,5
R3247,7,TRUE,TRUE,TRUE,10
R3248,39,TRUE,FALSE,FALSE,9
R3249,8,FALSE,FALSE,TRUE,9
R3250,24,TRUE,TRUE,FALSE,3
R3251,20,FALSE,TRUE,FALSE,6
R3252,27,FALSE,TRUE,TRUE,9
R3253,15,TRUE,TRUE,FALSE,6
R3254,22,TRUE,TRUE,FALSE,7
R3255,19,TRUE,FALSE,FALSE,2
R3256,15,TRUE,FALSE,TRUE,1
R3257,42,FALSE,TRUE,FALSE,1
R3258,5,TRUE,TRUE,TRUE,2
R3259,37,FALSE,TRUE,FALSE,3
R3260,12,FALSE,TRUE,TRUE,6
R3261,18,FALSE,FALSE,TRUE,4
R3262,15,TRUE,FALSE,FALSE,2
R3263,20,TRUE,FALSE,TRUE,5
R3264,5,TRUE,TRUE,TRUE,8
R3265,24,FALSE,TRUE,TRUE,2
R3266,22,FALSE,TRUE,TRUE,3
R3267,7,FALSE,TRUE,FALSE,2
R3268,38,TRUE,TRUE,FALSE,1
R3269,13,TRUE,TRUE,TRUE,8
R3270,39,TRUE,TRUE,FALSE,7
R3271,27,FALSE,TRUE,TRUE,4
R3272,46,TRUE,FALSE,FALSE,6
R3273,44,FALSE,FALSE,TRUE,8
R3274,8,TRUE,FALSE,TRUE,5
R3275,50,TRUE,TRUE,TRUE,1
R3276,20,FALSE,FALSE,FALSE,5
R3277,31,FALSE,FALSE,TRUE,10
R3278,10,FALSE,TRUE,FALSE,10
R3279,40,TRUE,FALSE,TRUE,10
R3280,24,FALSE,FALSE,FALSE,6
R3281,5,FALSE,TRUE,FALSE,9
R3282,50,FALSE,TRUE,FALSE,2
R3283,5,FALSE,FALSE,TRUE,7
R3284,31,FALSE,FALSE,FALSE,7
R3285,36,FALSE,TRUE,TRUE,6
R3286,34,TRUE,TRUE,TRUE,7
R3287,36,TRUE,FALSE,FALSE,9
R3288,43,TRUE,FALSE,FALSE,10
R3289,21,FALSE,TRUE,TRUE,8
R3290,24,TRUE,FALSE,TRUE,3
R3291,31,FALSE,TRUE,TRUE,1
R3292,20,FALSE,FALSE,FALSE,7
R3293,15,FALSE,FALSE,TRUE,2
R3294,16,TRUE,FALSE,FALSE,2
R3295,20,TRUE,FALSE,TRUE,1
R3296,34,FALSE,FALSE,FALSE,2
R3297,39,FALSE,TRUE,TRUE,3
R3298,24,TRUE,TRUE,FALSE,5
R3299,8,TRUE,FALSE,TRUE,10
R3300,42,TRUE,TRUE,TRUE,1
R3301,5,FALSE,TRUE,FALSE,3
R3302,25,FALSE,TRUE,TRUE,5
R3303,49,TRUE,TRUE,TRUE,6
R3304,25,TRUE,FALSE,FALSE,4
R3305,27,TRUE,TRUE,FALSE,10
R3306,22,TRUE,FALSE,FALSE,7
R3307,19,FALSE,FALSE,TRUE,3
R3308,23,FALSE,FALSE,FALSE,2
R3309,15,TRUE,TRUE,FALSE,9
R3310,42,FALSE,TRUE,FALSE,4
R3311,14,TRUE,TRUE,FALSE,5
R3312,39,TRUE,FALSE,FALSE,2
R3313,6,FALSE,TRUE,TRUE,7
R3314,12,TRUE,FALSE,FALSE,5
R3315,10,TRUE,FALSE,FALSE,6
R3316,12,FALSE,FALSE,FALSE,2
R3317,26,FALSE,TRUE,TRUE,9
R3318,46,TRUE,TRUE,FALSE,8
R3319,22,FALSE,FALSE,FALSE,9
R3320,46,TRUE,FALSE,FALSE,7
R3321,12,TRUE,TRUE,TRUE,1
R3322,12,FALSE,TRUE,FALSE,10
R3323,40,FALSE,TRUE,TRUE,8
R3324,9,TRUE,FALSE,TRUE,6
R3325,22,TRUE,TRUE,TRUE,10
R3326,26,FALSE,TRUE,TRUE,7
R3327,31,TRUE,TRUE,FALSE,3
R3328,50,TRUE,TRUE,FALSE,9
R3329,6,FALSE,FALSE,TRUE,2
R3330,19,FALSE,TRUE,TRUE,5
R3331,48,TRUE,FALSE,FALSE,8
R3332,41,TRUE,TRUE,FALSE,3
R3333,6,TRUE,TRUE,FALSE,10
R3334,34,TRUE,FALSE,FALSE,3
R3335,40,TRUE,TRUE,TRUE,8
R3336,44,TRUE,FALSE,FALSE,3
R3337,35,FALSE,TRUE,FALSE,9
R3338,26,FALSE,TRUE,FALSE,2
R3339,43,FALSE,TRUE,FALSE,7
R3340,34,TRUE,FALSE,TRUE,10
R3341,44,TRUE,FALSE,FALSE,3
R3342,10,TRUE,TRUE,TRUE,2
R3343,32,FALSE,TRUE,FALSE,7
R3344,47,FALSE,FALSE,FALSE,3
R3345,50,TRUE,FALSE,FALSE,4
R3346,27,FALSE,TRUE,FALSE,9
R3347,24,FALSE,FALSE,FALSE,7
R3348,42,FALSE,FALSE,TRUE,8
R3349,13,FALSE,TRUE,FALSE,8
R3350,38,TRUE,TRUE,FALSE,2
R3351,50,TRUE,FALSE,TRUE,7
R3352,19,TRUE,TRUE,FALSE,2
R3353,19,FALSE,TRUE,TRUE,9
R3354,20,TRUE,FALSE,TRUE,6
R3355,26,FALSE,TRUE,TRUE,3
R3356,35,TRUE,TRUE,TRUE,2
R3357,5,FALSE,FALSE,TRUE,8
R3358,39,FALSE,TRUE,FALSE,3
R3359,37,TRUE,FALSE,TRUE,8
R3360,31,FALSE,FALSE,FALSE,5
R3361,42,FALSE,TRUE,TRUE,3
R3362,39,TRUE,FALSE,TRUE,8
R3363,6,TRUE,TRUE,FALSE,8
R3364,35,TRUE,FALSE,FALSE,1
R3365,6,FALSE,TRUE,FALSE,1
R3366,49,FALSE,TRUE,TRUE,1
R3367,30,FALSE,TRUE,TRUE,2
R3368,40,TRUE,FALSE,TRUE,3
R3369,47,FALSE,FALSE,TRUE,7
R3370,27,TRUE,TRUE,TRUE,5
R3371,11,TRUE,TRUE,TRUE,10
R3372,40,TRUE,TRUE,TRUE,6
R3373,35,TRUE,FALSE,FALSE,10
R3374,39,FALSE,TRUE,TRUE,5
R3375,40,TRUE,TRUE,FALSE,5
R3376,7,FALSE,FALSE,FALSE,3
R3377,35,FALSE,TRUE,FALSE,2
R3378,25,FALSE,TRUE,FALSE,9
R3379,32,FALSE,FALSE,TRUE,7
R3380,14,FALSE,FALSE,FALSE,6
R3381,41,TRUE,TRUE,FALSE,10
R3382,11,TRUE,TRUE,TRUE,2
R3383,6,TRUE,TRUE,FALSE,4
R3384,28,TRUE,TRUE,FALSE,6
R3385,9,FALSE,FALSE,FALSE,2
R3386,37,TRUE,FALSE,FALSE,6
R3387,24,FALSE,FALSE,TRUE,7
R3388,27,FALSE,FALSE,TRUE,7
R3389,43,FALSE,TRUE,TRUE,9
R3390,42,FALSE,TRUE,TRUE,9
R3391,38,FALSE,TRUE,FALSE,4
R3392,34,TRUE,FALSE,TRUE,4
R3393,11,FALSE,TRUE,FALSE,5
R3394,41,FALSE,TRUE,TRUE,8
R3395,26,TRUE,TRUE,TRUE,8
R3396,44,TRUE,TRUE,FALSE,3
R3397,21,TRUE,FALSE,TRUE,8
R3398,33,TRUE,TRUE,FALSE,1
R3399,45,FALSE,FALSE,TRUE,9
R3400,31,FALSE,FALSE,FALSE,8
R3401,7,FALSE,TRUE,FALSE,1
R3402,11,FALSE,TRUE,TRUE,7
R3403,9,TRUE,TRUE,TRUE,5
R3404,43,TRUE,FALSE,FALSE,1
R3405,18,FALSE,TRUE,FALSE,3
R3406,17,TRUE,FALSE,FALSE,5
R3407,44,FALSE,FALSE,FALSE,1
R3408,5,TRUE,TRUE,FALSE,9
R3409,25,TRUE,TRUE,FALSE,2
R3410,16,FALSE,TRUE,FALSE,2
R3411,45,FALSE,FALSE,TRUE,4
R3412,12,TRUE,TRUE,FALSE,7
R3413,26,TRUE,FALSE,TRUE,2
R3414,33,FALSE,FALSE,FALSE,2
R3415,16,FALSE,TRUE,TRUE,6
R3416,30,TRUE,FALSE,TRUE,9
R3417,21,TRUE,FALSE,FALSE,2
R3418,34,FALSE,TRUE,TRUE,6
R3419,7,FALSE,TRUE,FALSE,8
R3420,50,TRUE,FALSE,FALSE,7
R3421,44,FALSE,FALSE,TRUE,2
R3422,5,TRUE,FALSE,FALSE,1
R3423,18,FALSE,FALSE,FALSE,4
R3424,35,FALSE,TRUE,TRUE,8
R3425,50,TRUE,FALSE,TRUE,2
R3426,31,FALSE,FALSE,TRUE,6
R3427,45,TRUE,FALSE,FALSE,4
R3428,26,TRUE,TRUE,TRUE,10
R3429,20,TRUE,FALSE,TRUE,4
R3430,6,TRUE,FALSE,FALSE,9
R3431,49,FALSE,TRUE,FALSE,10
R3432,42,FALSE,TRUE,FALSE,10
R3433,44,TRUE,FALSE,TRUE,5
R3434,48,TRUE,FALSE,TRUE,2
R3435,29,TRUE,FALSE,FALSE,8
R3436,35,TRUE,TRUE,TRUE,4
R3437,20,TRUE,FALSE,TRUE,6
R3438,18,FALSE,TRUE,FALSE,10
R3439,32,FALSE,TRUE,TRUE,4
R3440,27,FALSE,TRUE,FALSE,3
R3441,14,TRUE,TRUE,FALSE,1
R3442,37,FALSE,FALSE,TRUE,3
R3443,42,TRUE,FALSE,TRUE,2
R3444,6,FALSE,TRUE,FALSE,1
R3445,28,FALSE,FALSE,FALSE,9
R3446,5,TRUE,FALSE,FALSE,5
R3447,47,FALSE,FALSE,TRUE,6
R3448,20,TRUE,FALSE,FALSE,5
R3449,16,FALSE,TRUE,FALSE,3
R3450,47,FALSE,FALSE,TRUE,4
R3451,23,FALSE,FALSE,FALSE,3
R3452,15,TRUE,FALSE,TRUE,3
R3453,27,FALSE,FALSE,TRUE,9
R3454,9,TRUE,FALSE,TRUE,10
R3455,10,FALSE,FALSE,TRUE,9
R3456,39,FALSE,TRUE,FALSE,7
R3457,19,TRUE,FALSE,FALSE,2
R3458,7,TRUE,FALSE,FALSE,9
R3459,41,TRUE,FALSE,TRUE,6
R3460,18,TRUE,TRUE,TRUE,10
R3461,5,FALSE,FALSE,FALSE,8
R3462,19,TRUE,FALSE,TRUE,6
R3463,45,TRUE,FALSE,TRUE,3
R3464,39,TRUE,FALSE,FALSE,7
R3465,48,FALSE,TRUE,FALSE,7
R3466,31,TRUE,TRUE,TRUE,2
R3467,28,FALSE,TRUE,TRUE,5
R3468,42,FALSE,TRUE,TRUE,8
R3469,15,FALSE,TRUE,FALSE,2
R3470,34,TRUE,TRUE,TRUE,4
R3471,32,TRUE,FALSE,TRUE,4
R3472,18,FALSE,TRUE,FALSE,8
R3473,49,FALSE,FALSE,FALSE,10
R3474,19,FALSE,FALSE,FALSE,8
R3475,12,FALSE,FALSE,TRUE,8
R3476,18,FALSE,FALSE,FALSE,6
R3477,23,FALSE,TRUE,FALSE,5
R3478,32,FALSE,FALSE,FALSE,1
R3479,23,TRUE,TRUE,FALSE,1
R3480,12,TRUE,TRUE,FALSE,2
R3481,49,TRUE,TRUE,TRUE,7
R3482,23,FALSE,TRUE,FALSE,9
R3483,8,FALSE,TRUE,TRUE,7
R3484,6,FALSE,TRUE,TRUE,2
R3485,22,TRUE,TRUE,TRUE,7
R3486,22,FALSE,TRUE,TRUE,9
R3487,5,TRUE,TRUE,FALSE,1
R3488,35,TRUE,TRUE,FALSE,10
R3489,41,FALSE,FALSE,TRUE,9
R3490,23,FALSE,TRUE,FALSE,5
R3491,12,FALSE,FALSE,FALSE,10
R3492,42,TRUE,TRUE,TRUE,9
R3493,6,FALSE,TRUE,TRUE,5
R3494,28,TRUE,FALSE,TRUE,7
R3495,26,TRUE,FALSE,TRUE,6
R3496,17,TRUE,FALSE,TRUE,6
R3497,45,FALSE,TRUE,FALSE,10
R3498,35,TRUE,TRUE,TRUE,9
R3499,44,TRUE,FALSE,FALSE,6
R3500,19,FALSE,TRUE,TRUE,1
R3501,14,TRUE,FALSE,FALSE,9
R3502,35,TRUE,FALSE,TRUE,6
R3503,32,TRUE,FALSE,FALSE,9
R3504,25,TRUE,TRUE,FALSE,9
R3505,32,FALSE,FALSE,TRUE,9
R3506,20,FALSE,TRUE,TRUE,1
R3507,9,TRUE,TRUE,TRUE,8
R3508,24,FALSE,FALSE,TRUE,9
R3509,9,FALSE,TRUE,FALSE,8
R3510,26,TRUE,TRUE,FALSE,3
R3511,12,FALSE,FALSE,TRUE,8
R3512,7,FALSE,FALSE,TRUE,10
R3513,34,TRUE,TRUE,FALSE,9
R3514,25,TRUE,TRUE,TRUE,8
R3515,26,TRUE,FALSE,FALSE,9
R3516,30,FALSE,FALSE,FALSE,7
R3517,22,TRUE,TRUE,FALSE,8
R3518,23,TRUE,TRUE,TRUE,8
R3519,6,TRUE,TRUE,FALSE,9
R3520,10,TRUE,TRUE,FALSE,9
R3521,26,TRUE,TRUE,FALSE,4
R3522,11,TRUE,FALSE,FALSE,2
R3523,28,FALSE,TRUE,FALSE,4
R3524,29,TRUE,FALSE,TRUE,2
R3525,23,TRUE,FALSE,TRUE,3
R3526,18,TRUE,FALSE,TRUE,1
R3527,42,TRUE,TRUE,TRUE,3
R3528,49,TRUE,FALSE,TRUE,9
R3529,13,TRUE,FALSE,TRUE,8
R3530,33,TRUE,TRUE,TRUE,2
R3531,50,FALSE,FALSE,TRUE,4
R3532,34,FALSE,FALSE,TRUE,7
R3533,30,TRUE,TRUE,FALSE,10
R3534,33,FALSE,TRUE,FALSE,2
R3535,43,TRUE,TRUE,FALSE,8
R3536,15,FALSE,FALSE,FALSE,8
R3537,41,FALSE,TRUE,FALSE,2
R3538,21,TRUE,TRUE,TRUE,2
R3539,47,FALSE,TRUE,TRUE,2
R3540,28,TRUE,FALSE,TRUE,5
R3541,47,FALSE,TRUE,TRUE,3
R3542,9,FALSE,TRUE,TRUE,4
R3543,40,FALSE,FALSE,TRUE,4
R3544,26,FALSE,FALSE,FALSE,3
R3545,43,TRUE,TRUE,TRUE,6
R3546,22,FALSE,FALSE,FALSE,1
R3547,27,TRUE,FALSE,FALSE,7
R3548,40,TRUE,TRUE,FALSE,10
R3549,46,FALSE,TRUE,FALSE,2
R3550,15,TRUE,FALSE,TRUE,6
R3551,29,FALSE,FALSE,TRUE,9
R3552,20,FALSE,TRUE,TRUE,6
R3553,10,TRUE,TRUE,FALSE,5
R3554,24,TRUE,TRUE,FALSE,10
R3555,48,FALSE,FALSE,TRUE,1
R3556,46,TRUE,FALSE,TRUE,10
R3557,49,TRUE,FALSE,FALSE,3
R3558,49,FALSE,FALSE,FALSE,6
R3559,18,TRUE,FALSE,TRUE,9
R3560,21,FALSE,FALSE,FALSE,1
R3561,40,FALSE,TRUE,FALSE,4
R3562,31,FALSE,FALSE,TRUE,5
R3563,24,FALSE,FALSE,FALSE,1
R3564,36,FALSE,TRUE,TRUE,3
R3565,40,TRUE,FALSE,FALSE,10
R3566,8,FALSE,TRUE,TRUE,8
R3567,47,TRUE,TRUE,TRUE,1
R3568,20,TRUE,TRUE,FALSE,10
R3569,42,FALSE,FALSE,FALSE,6
R3570,48,TRUE,FALSE,TRUE,7
R3571,47,TRUE,TRUE,FALSE,2
R3572,43,FALSE,TRUE,FALSE,10
R3573,28,FALSE,FALSE,FALSE,7
R3574,13,FALSE,TRUE,FALSE,2
R3575,45,TRUE,FALSE,TRUE,5
R3576,41,TRUE,TRUE,TRUE,9
R3577,8,FALSE,TRUE,TRUE,3
R3578,16,FALSE,FALSE,FALSE,5
R3579,9,TRUE,FALSE,TRUE,9
R3580,37,FALSE,TRUE,FALSE,8
R3581,41,TRUE,TRUE,TRUE,6
R3582,34,FALSE,TRUE,TRUE,9
R3583,46,FALSE,TRUE,TRUE,5
R3584,34,FALSE,TRUE,FALSE,9
R3585,34,TRUE,TRUE,TRUE,7
R3586,38,TRUE,FALSE,FALSE,2
R3587,34,FALSE,TRUE,TRUE,1
R3588,15,TRUE,TRUE,TRUE,9
R3589,11,FALSE,TRUE,FALSE,10
R3590,34,FALSE,TRUE,TRUE,7
R3591,27,TRUE,TRUE,FALSE,8
R3592,21,FALSE,TRUE,FALSE,4
R3593,21,FALSE,FALSE,FALSE,4
R3594,29,TRUE,TRUE,FALSE,5
R3595,13,FALSE,FALSE,TRUE,2
R3596,13,TRUE,FALSE,FALSE,6
R3597,39,TRUE,FALSE,FALSE,4
R3598,50,FALSE,TRUE,FALSE,1
R3599,30,TRUE,FALSE,TRUE,7
R3600,34,FALSE,FALSE,FALSE,1
R3601,43,FALSE,FALSE,FALSE,9
R3602,48,TRUE,FALSE,FALSE,6
R3603,10,TRUE,TRUE,TRUE,3
R3604,27,TRUE,FALSE,TRUE,7
R3605,37,FALSE,FALSE,TRUE,8
R3606,46,FALSE,FALSE,FALSE,8
R3607,47,TRUE,FALSE,TRUE,1
R3608,5,FALSE,TRUE,TRUE,5
R3609,7,FALSE,FALSE,FALSE,5
R3610,22,FALSE,FALSE,TRUE,5
R3611,25,FALSE,FALSE,FALSE,3
R3612,27,FALSE,FALSE,FALSE,7
R3613,29,TRUE,FALSE,TRUE,2
R3614,49,TRUE,TRUE,TRUE,10
R3615,31,TRUE,FALSE,TRUE,4
R3616,35,TRUE,FALSE,FALSE,1
R3617,18,TRUE,TRUE,FALSE,1
R3618,46,TRUE,FALSE,FALSE,3
R3619,22,TRUE,TRUE,FALSE,9
R3620,9,FALSE,FALSE,FALSE,3
R3621,8,FALSE,TRUE,TRUE,7
R3622,23,TRUE,TRUE,TRUE,2
R3623,49,FALSE,TRUE,FALSE,8
R3624,38,FALSE,FALSE,TRUE,1
R3625,33,TRUE,FALSE,FALSE,4
R3626,43,FALSE,TRUE,TRUE,9
R3627,40,TRUE,TRUE,TRUE,9
R3628,14,TRUE,FALSE,TRUE,6
R3629,45,TRUE,TRUE,TRUE,9
R3630,7,TRUE,FALSE,FALSE,1
R3631,48,TRUE,FALSE,FALSE,1
R3632,27,TRUE,TRUE,FALSE,2
R3633,21,FALSE,FALSE,TRUE,7
R3634,20,FALSE,TRUE,FALSE,7
R3635,17,FALSE,FALSE,FALSE,2
R3636,12,TRUE,TRUE,TRUE,10
R3637,33,FALSE,FALSE,TRUE,5
R3638,32,FALSE,FALSE,FALSE,6
R3639,5,TRUE,FALSE,FALSE,2
R3640,42,FALSE,FALSE,FALSE,6
