GroupID,Size,WheelchairAccess,Projector,Computer,FloorPreference,Start,End
G2258,44,FALSE,FALSE,FALSE,-1,8:00,9:00
G2259,6,TRUE,FALSE,TRUE,7,8:00,9:00
G2260,13,TRUE,TRUE,TRUE,9,8:00,9:00
G2261,48,TRUE,TRUE,TRUE,9,16:10,17:10
G2262,35,TRUE,TRUE,TRUE,-1,11:30,12:30
G2264,41,FALSE,TRUE,FALSE,8,11:30,12:30
G2265,7,TRUE,TRUE,TRUE,3,9:10,10:10
G2266,32,TRUE,FALSE,TRUE,1,10:20,11:20
G2267,12,TRUE,TRUE,FALSE,9,8:00,9:00
G2268,31,TRUE,FALSE,FALSE,9,8:00,9:00
G2269,44,TRUE,FALSE,TRUE,9,12:40,13:40
G2270,9,TRUE,TRUE,FALSE,5,11:30,12:30
G2271,22,FALSE,TRUE,FALSE,7,8:00,9:00
G2272,39,FALSE,TRUE,TRUE,-1,11:30,12:30
G2274,8,FALSE,FALSE,FALSE,4,8:00,9:00
G2275,33,FALSE,TRUE,TRUE,10,10:20,11:20
G2276,27,TRUE,FALSE,TRUE,6,9:10,10:10
G2278,48,FALSE,TRUE,TRUE,2,12:40,13:40
G2279,21,TRUE,FALSE,FALSE,6,9:10,10:10
G2280,20,TRUE,FALSE,TRUE,5,9:10,10:10
G2281,47,TRUE,TRUE,TRUE,2,15:00,16:00
G2282,6,FALSE,FALSE,FALSE,2,8:00,9:00
G2283,46,TRUE,TRUE,TRUE,8,9:10,10:10
G2284,42,FALSE,TRUE,FALSE,10,11:30,12:30
G2285,11,FALSE,TRUE,TRUE,4,8:00,9:00
G2286,47,TRUE,FALSE,TRUE,4,10:20,11:20
G2287,16,TRUE,TRUE,TRUE,10,8:00,9:00
G2288,8,TRUE,FALSE,FALSE,3,9:10,10:10
G2289,32,TRUE,TRUE,TRUE,10,9:10,10:10
G2290,17,FALSE,FALSE,FALSE,8,8:00,9:00
G2291,5,TRUE,FALSE,TRUE,9,9:10,10:10
G2292,45,FALSE,TRUE,TRUE,1,9:10,10:10
G2293,39,FALSE,FALSE,FALSE,5,10:20,11:20
G2294,42,TRUE,TRUE,TRUE,-1,15:00,16:00
G2295,29,FALSE,FALSE,TRUE,9,8:00,9:00
G2296,35,TRUE,TRUE,TRUE,7,8:00,9:00
G2297,15,TRUE,TRUE,FALSE,9,9:10,10:10
G2298,30,FALSE,TRUE,FALSE,-1,9:10,10:10
G2299,14,FALSE,TRUE,FALSE,10,11:30,12:30
G2300,7,FALSE,FALSE,TRUE,-1,10:20,11:20
G2301,11,TRUE,FALSE,TRUE,4,8:00,9:00
G2302,10,TRUE,FALSE,FALSE,1,9:10,10:10
G2303,47,FALSE,FALSE,FALSE,1,8:00,9:00
G2304,43,TRUE,TRUE,FALSE,8,8:00,9:00
G2305,29,FALSE,TRUE,TRUE,3,9:10,10:10
G2306,14,FALSE,TRUE,FALSE,1,10:20,11:20
G2307,12,TRUE,TRUE,FALSE,4,9:10,10:10
G2308,20,TRUE,TRUE,TRUE,5,9:10,10:10
G2309,50,FALSE,TRUE,TRUE,7,16:10,17:10
G2310,24,FALSE,FALSE,FALSE,1,8:00,9:00
G2311,8,FALSE,TRUE,TRUE,-1,11:30,12:30
G2312,46,TRUE,FALSE,FALSE,3,11:30,12:30
G2313,16,TRUE,TRUE,FALSE,5,11:30,12:30
G2314,19,FALSE,TRUE,TRUE,8,8:00,9:00
G2315,39,TRUE,FALSE,FALSE,10,8:00,9:00
G2316,30,FALSE,FALSE,TRUE,6,10:20,11:20
G2317,39,TRUE,TRUE,FALSE,5,15:00,16:00
G2319,33,TRUE,TRUE,FALSE,3,8:00,9:00
G2320,50,FALSE,FALSE,FALSE,2,8:00,9:00
G2321,42,TRUE,TRUE,TRUE,4,13:50,14:50
G2322,35,FALSE,TRUE,TRUE,10,8:00,9:00
G2323,5,TRUE,FALSE,TRUE,1,8:00,9:00
G2324,29,FALSE,FALSE,TRUE,6,15:00,16:00
G2325,5,FALSE,TRUE,FALSE,8,8:00,9:00
G2326,49,TRUE,TRUE,FALSE,3,12:40,13:40
G2327,36,FALSE,FALSE,FALSE,5,9:10,10:10
G2328,49,TRUE,TRUE,FALSE,2,16:10,17:10
G2329,38,TRUE,TRUE,TRUE,4,8:00,9:00
G2330,15,FALSE,FALSE,FALSE,3,9:10,10:10
G2331,20,TRUE,FALSE,FALSE,-1,8:00,9:00
G2332,27,FALSE,TRUE,TRUE,6,9:10,10:10
G2333,25,TRUE,FALSE,TRUE,1,13:50,14:50
G2334,49,TRUE,FALSE,FALSE,2,9:10,10:10
G2335,12,FALSE,FALSE,TRUE,7,8:00,9:00
G2336,11,TRUE,FALSE,FALSE,9,10:20,11:20
G2337,43,TRUE,TRUE,FALSE,5,11:30,12:30
G2338,18,FALSE,FALSE,FALSE,-1,8:00,9:00
G2339,43,TRUE,TRUE,FALSE,2,11:30,12:30
G2340,23,TRUE,FALSE,TRUE,6,8:00,9:00
G2341,41,FALSE,TRUE,FALSE,-1,9:10,10:10
G2342,44,FALSE,TRUE,FALSE,9,8:00,9:00
G2343,26,FALSE,TRUE,FALSE,3,8:00,9:00
G2344,24,FALSE,TRUE,TRUE,6,11:30,12:30
G2345,49,FALSE,FALSE,FALSE,7,11:30,12:30
G2346,28,FALSE,TRUE,FALSE,5,9:10,10:10
G2347,15,FALSE,TRUE,FALSE,9,9:10,10:10
G2348,20,FALSE,FALSE,FALSE,10,8:00,9:00
G2349,44,FALSE,TRUE,TRUE,4,9:10,10:10
G2350,32,FALSE,TRUE,FALSE,4,8:00,9:00
G2351,35,TRUE,TRUE,TRUE,1,11:30,12:30
G2352,23,TRUE,TRUE,TRUE,-1,9:10,10:10
G2353,9,FALSE,TRUE,FALSE,7,8:00,9:00
G2354,5,TRUE,TRUE,FALSE,8,8:00,9:00
G2355,44,TRUE,FALSE,TRUE,3,10:20,11:20
G2356,47,FALSE,FALSE,TRUE,5,16:10,17:10
G2357,43,TRUE,FALSE,TRUE,1,10:20,11:20
G2358,24,TRUE,FALSE,FALSE,9,9:10,10:10
G2359,11,FALSE,FALSE,FALSE,6,8:00,9:00
G2360,38,TRUE,FALSE,TRUE,2,9:10,10:10
G2361,27,TRUE,FALSE,FALSE,-1,10:20,11:20
G2362,49,FALSE,FALSE,TRUE,5,9:10,10:10
G2363,7,TRUE,TRUE,TRUE,3,10:20,11:20
G2364,20,FALSE,TRUE,FALSE,7,9:10,10:10
G2365,44,FALSE,TRUE,TRUE,5,9:10,10:10
G2366,7,FALSE,TRUE,TRUE,5,9:10,10:10
G2367,8,FALSE,FALSE,TRUE,9,11:30,12:30
G2368,9,FALSE,TRUE,TRUE,6,8:00,9:00
G2369,23,TRUE,FALSE,FALSE,-1,8:00,9:00
G2370,32,TRUE,FALSE,TRUE,4,8:00,9:00
G2371,18,FALSE,FALSE,TRUE,4,11:30,12:30
G2372,11,FALSE,FALSE,FALSE,1,9:10,10:10
G2373,43,TRUE,FALSE,TRUE,9,13:50,14:50
G2374,21,TRUE,FALSE,TRUE,6,8:00,9:00
G2375,20,TRUE,TRUE,FALSE,7,9:10,10:10
G2376,34,TRUE,FALSE,TRUE,3,9:10,10:10
G2377,31,TRUE,FALSE,TRUE,6,10:20,11:20
G2378,21,TRUE,TRUE,FALSE,4,9:10,10:10
G2379,17,TRUE,FALSE,FALSE,10,8:00,9:00
G2380,14,TRUE,TRUE,TRUE,4,10:20,11:20
G2381,9,TRUE,TRUE,FALSE,10,8:00,9:00
G2382,27,TRUE,TRUE,FALSE,2,8:00,9:00
G2383,45,TRUE,TRUE,TRUE,3,11:30,12:30
G2384,47,FALSE,TRUE,FALSE,-1,16:10,17:10
G2385,7,FALSE,TRUE,FALSE,3,8:00,9:00
G2386,41,FALSE,TRUE,FALSE,4,10:20,11:20
G2387,28,FALSE,TRUE,TRUE,5,12:40,13:40
G2388,19,FALSE,FALSE,FALSE,8,8:00,9:00
G2389,43,TRUE,FALSE,TRUE,2,13:50,14:50
G2390,34,TRUE,FALSE,FALSE,2,9:10,10:10
G2391,45,TRUE,TRUE,FALSE,9,13:50,14:50
G2392,10,FALSE,TRUE,TRUE,3,8:00,9:00
G2393,27,FALSE,FALSE,FALSE,8,8:00,9:00
G2394,38,TRUE,TRUE,TRUE,6,12:40,13:40
G2395,13,FALSE,FALSE,TRUE,7,8:00,9:00
G2396,18,FALSE,TRUE,FALSE,4,10:20,11:20
G2397,14,TRUE,TRUE,TRUE,1,9:10,10:10
G2398,39,TRUE,TRUE,FALSE,5,8:00,9:00
G2399,24,FALSE,TRUE,FALSE,3,12:40,13:40
G2400,11,FALSE,TRUE,FALSE,2,10:20,11:20
G2401,18,FALSE,FALSE,TRUE,7,11:30,12:30
G2402,24,TRUE,FALSE,TRUE,2,8:00,9:00
G2403,30,TRUE,FALSE,TRUE,10,10:20,11:20
G2404,44,TRUE,TRUE,TRUE,3,10:20,11:20
G2405,40,TRUE,FALSE,TRUE,6,10:20,11:20
G2406,19,FALSE,FALSE,TRUE,10,8:00,9:00
G2407,48,FALSE,TRUE,TRUE,-1,10:20,11:20
G2408,35,FALSE,FALSE,FALSE,1,8:00,9:00
G2410,41,FALSE,FALSE,FALSE,6,8:00,9:00
G2411,12,FALSE,FALSE,TRUE,8,9:10,10:10
G2412,19,TRUE,TRUE,FALSE,9,9:10,10:10
G2413,5,FALSE,FALSE,TRUE,6,8:00,9:00
G2414,19,FALSE,TRUE,TRUE,2,9:10,10:10
G2416,20,FALSE,FALSE,FALSE,7,8:00,9:00
G2417,27,FALSE,TRUE,FALSE,8,10:20,11:20
G2418,41,FALSE,TRUE,TRUE,1,9:10,10:10
G2419,27,TRUE,FALSE,TRUE,3,8:00,9:00
G2420,34,FALSE,TRUE,FALSE,3,9:10,10:10
G2421,36,TRUE,FALSE,FALSE,1,13:50,14:50
G2422,10,FALSE,TRUE,FALSE,10,8:00,9:00
G2423,29,TRUE,FALSE,TRUE,-1,9:10,10:10
G2424,11,FALSE,TRUE,TRUE,9,9:10,10:10
G2425,20,TRUE,FALSE,FALSE,-1,8:00,9:00
G2426,44,FALSE,TRUE,FALSE,8,8:00,9:00
G2427,38,TRUE,TRUE,FALSE,1,11:30,12:30
G2428,37,TRUE,TRUE,FALSE,7,9:10,10:10
G2429,41,FALSE,TRUE,TRUE,4,12:40,13:40
G2430,34,FALSE,FALSE,FALSE,1,8:00,9:00
G2431,43,TRUE,TRUE,FALSE,9,11:30,12:30
G2432,21,FALSE,FALSE,TRUE,-1,8:00,9:00
G2433,25,FALSE,FALSE,FALSE,7,9:10,10:10
G2434,42,TRUE,FALSE,FALSE,9,9:10,10:10
G2435,36,FALSE,TRUE,FALSE,7,10:20,11:20
G2436,47,TRUE,FALSE,TRUE,1,15:00,16:00
G2437,29,TRUE,TRUE,FALSE,2,8:00,9:00
G2438,35,TRUE,TRUE,TRUE,-1,8:00,9:00
G2439,33,FALSE,FALSE,TRUE,10,15:00,16:00
G2440,37,TRUE,TRUE,TRUE,3,9:10,10:10
G2441,21,FALSE,TRUE,TRUE,8,9:10,10:10
G2442,41,TRUE,TRUE,TRUE,6,11:30,12:30
G2443,37,TRUE,TRUE,FALSE,5,10:20,11:20
G2444,30,TRUE,FALSE,TRUE,7,8:00,9:00
G2445,17,FALSE,TRUE,TRUE,7,10:20,11:20
G2446,39,TRUE,FALSE,TRUE,8,8:00,9:00
G2447,13,TRUE,TRUE,TRUE,-1,11:30,12:30
G2448,27,TRUE,TRUE,TRUE,1,15:00,16:00
G2449,7,TRUE,FALSE,TRUE,2,10:20,11:20
G2450,44,FALSE,FALSE,FALSE,5,8:00,9:00
G2451,34,TRUE,FALSE,TRUE,-1,10:20,11:20
G2452,39,FALSE,TRUE,TRUE,7,9:10,10:10
G2453,14,FALSE,FALSE,FALSE,3,10:20,11:20
G2454,45,FALSE,FALSE,TRUE,7,8:00,9:00
G2455,14,TRUE,FALSE,FALSE,10,9:10,10:10
G2456,37,FALSE,TRUE,FALSE,1,8:00,9:00
G2457,29,FALSE,TRUE,FALSE,7,8:00,9:00
G2458,19,TRUE,FALSE,FALSE,4,8:00,9:00
G2459,9,TRUE,FALSE,TRUE,3,15:00,16:00
G2460,49,TRUE,TRUE,FALSE,7,16:10,17:10
G2461,22,FALSE,TRUE,TRUE,4,8:00,9:00
G2462,15,TRUE,TRUE,TRUE,5,10:20,11:20
G2463,14,FALSE,FALSE,FALSE,1,8:00,9:00
G2464,39,TRUE,FALSE,FALSE,8,9:10,10:10
G2465,22,TRUE,FALSE,TRUE,2,8:00,9:00
G2466,47,TRUE,FALSE,TRUE,4,9:10,10:10
G2467,44,FALSE,FALSE,FALSE,10,10:20,11:20
G2468,43,FALSE,TRUE,TRUE,8,12:40,13:40
G2469,27,TRUE,FALSE,FALSE,4,8:00,9:00
G2470,22,TRUE,TRUE,FALSE,8,8:00,9:00
G2471,38,FALSE,FALSE,TRUE,1,8:00,9:00
G2472,44,FALSE,TRUE,FALSE,7,10:20,11:20
G2473,9,FALSE,FALSE,FALSE,-1,8:00,9:00
G2474,43,TRUE,TRUE,TRUE,10,12:40,13:40
G2475,8,FALSE,TRUE,TRUE,6,10:20,11:20
G2476,44,FALSE,FALSE,TRUE,9,10:20,11:20
G2477,31,FALSE,FALSE,TRUE,3,11:30,12:30
G2478,26,TRUE,FALSE,FALSE,7,8:00,9:00
G2479,9,FALSE,FALSE,FALSE,7,8:00,9:00
G2480,42,TRUE,FALSE,TRUE,5,12:40,13:40
G2481,37,TRUE,TRUE,FALSE,5,11:30,12:30
G2482,23,TRUE,TRUE,TRUE,9,15:00,16:00
G2483,22,TRUE,TRUE,FALSE,4,10:20,11:20
G2484,32,TRUE,FALSE,TRUE,7,9:10,10:10
G2485,48,TRUE,FALSE,FALSE,8,10:20,11:20
G2486,15,FALSE,TRUE,TRUE,8,8:00,9:00
G2487,34,FALSE,FALSE,FALSE,-1,10:20,11:20
G2488,44,FALSE,TRUE,TRUE,2,9:10,10:10
G2489,13,FALSE,FALSE,TRUE,6,8:00,9:00
G2490,47,TRUE,TRUE,TRUE,10,11:30,12:30
G2491,8,TRUE,TRUE,TRUE,9,8:00,9:00
G2492,32,TRUE,FALSE,TRUE,4,9:10,10:10
G2493,34,TRUE,FALSE,FALSE,1,10:20,11:20
G2494,40,TRUE,FALSE,FALSE,5,9:10,10:10
G2495,24,TRUE,TRUE,FALSE,4,15:00,16:00
G2496,41,FALSE,TRUE,FALSE,4,10:20,11:20
G2497,22,TRUE,TRUE,TRUE,6,13:50,14:50
G2498,38,TRUE,TRUE,FALSE,6,12:40,13:40
G2499,9,FALSE,FALSE,TRUE,6,9:10,10:10
G2500,35,TRUE,FALSE,TRUE,6,10:20,11:20
G2501,11,FALSE,TRUE,TRUE,-1,8:00,9:00
G2502,17,FALSE,TRUE,TRUE,6,10:20,11:20
G2503,32,TRUE,FALSE,TRUE,4,11:30,12:30
G2504,46,TRUE,FALSE,FALSE,-1,10:20,11:20
G2505,30,TRUE,TRUE,TRUE,1,8:00,9:00
G2506,50,TRUE,FALSE,TRUE,5,11:30,12:30
G2507,48,TRUE,FALSE,FALSE,8,16:10,17:10
G2508,25,TRUE,FALSE,TRUE,8,9:10,10:10
G2509,26,TRUE,TRUE,FALSE,7,9:10,10:10
G2510,7,FALSE,TRUE,FALSE,5,8:00,9:00
G2511,5,FALSE,TRUE,FALSE,7,8:00,9:00
G2512,35,TRUE,FALSE,TRUE,4,9:10,10:10
G2513,11,FALSE,TRUE,TRUE,6,11:30,12:30
G2514,37,TRUE,TRUE,TRUE,-1,11:30,12:30
G2515,28,FALSE,TRUE,FALSE,-1,8:00,9:00
G2516,34,FALSE,TRUE,TRUE,-1,13:50,14:50
G2517,48,TRUE,TRUE,FALSE,5,12:40,13:40
G2518,17,TRUE,TRUE,FALSE,10,8:00,9:00
G2519,35,FALSE,TRUE,FALSE,4,9:10,10:10
G2520,19,TRUE,FALSE,TRUE,-1,8:00,9:00
G2521,9,TRUE,TRUE,FALSE,4,13:50,14:50
G2522,24,TRUE,TRUE,TRUE,-1,10:20,11:20
G2523,10,FALSE,FALSE,TRUE,9,8:00,9:00
G2524,36,FALSE,TRUE,TRUE,1,9:10,10:10
G2525,47,FALSE,TRUE,TRUE,1,8:00,9:00
G2526,43,TRUE,FALSE,FALSE,-1,15:00,16:00
G2527,21,TRUE,TRUE,TRUE,1,15:00,16:00
G2528,32,FALSE,TRUE,FALSE,8,9:10,10:10
G2529,6,TRUE,FALSE,FALSE,7,8:00,9:00
G2530,9,TRUE,FALSE,FALSE,8,8:00,9:00
G2532,14,FALSE,TRUE,TRUE,3,10:20,11:20
G2533,24,TRUE,FALSE,FALSE,10,8:00,9:00
G2534,20,FALSE,FALSE,TRUE,8,8:00,9:00
G2535,30,TRUE,TRUE,FALSE,3,10:20,11:20
G2536,19,TRUE,FALSE,FALSE,2,8:00,9:00
G2537,45,TRUE,TRUE,TRUE,3,12:40,13:40
G2538,15,FALSE,FALSE,TRUE,2,10:20,11:20
G2539,36,TRUE,TRUE,FALSE,9,11:30,12:30
G2540,14,TRUE,FALSE,FALSE,6,8:00,9:00
G2541,29,TRUE,TRUE,FALSE,-1,9:10,10:10
G2542,28,FALSE,TRUE,TRUE,6,12:40,13:40
G2543,6,TRUE,TRUE,FALSE,10,8:00,9:00
G2544,13,FALSE,FALSE,TRUE,-1,8:00,9:00
G2545,46,TRUE,FALSE,TRUE,2,13:50,14:50
G2547,12,TRUE,FALSE,FALSE,7,8:00,9:00
G2548,17,TRUE,TRUE,FALSE,3,15:00,16:00
G2549,23,TRUE,TRUE,TRUE,4,11:30,12:30
G2550,26,TRUE,TRUE,TRUE,8,8:00,9:00
G2551,32,FALSE,TRUE,TRUE,1,9:10,10:10
G2552,36,FALSE,FALSE,TRUE,5,9:10,10:10
G2553,25,TRUE,TRUE,TRUE,5,10:20,11:20
G2554,10,FALSE,FALSE,FALSE,8,8:00,9:00
G2555,45,FALSE,TRUE,FALSE,6,8:00,9:00
G2556,46,FALSE,TRUE,FALSE,9,8:00,9:00
G2558,5,TRUE,FALSE,TRUE,-1,10:20,11:20
G2559,24,FALSE,FALSE,FALSE,1,8:00,9:00
G2561,20,TRUE,FALSE,TRUE,10,8:00,9:00
G2562,36,FALSE,FALSE,FALSE,9,9:10,10:10
G2563,20,TRUE,TRUE,FALSE,8,9:10,10:10
G2564,39,TRUE,TRUE,FALSE,5,12:40,13:40
G2565,33,TRUE,FALSE,FALSE,8,8:00,9:00
G2566,41,TRUE,TRUE,FALSE,-1,12:40,13:40
G2567,34,TRUE,FALSE,TRUE,10,11:30,12:30
G2568,40,TRUE,FALSE,FALSE,8,9:10,10:10
G2569,5,FALSE,TRUE,FALSE,4,8:00,9:00
G2570,24,FALSE,TRUE,TRUE,5,9:10,10:10
G2571,50,TRUE,TRUE,FALSE,3,15:00,16:00
G2572,20,FALSE,FALSE,FALSE,7,10:20,11:20
G2573,45,TRUE,FALSE,FALSE,3,10:20,11:20
G2574,22,FALSE,TRUE,TRUE,2,8:00,9:00
G2575,35,TRUE,FALSE,TRUE,-1,9:10,10:10
G2576,18,TRUE,TRUE,FALSE,7,8:00,9:00
G2577,7,FALSE,FALSE,TRUE,4,8:00,9:00
G2578,28,FALSE,TRUE,TRUE,3,8:00,9:00
G2579,11,FALSE,TRUE,TRUE,9,9:10,10:10
G2580,47,TRUE,FALSE,FALSE,9,9:10,10:10
G2581,32,FALSE,FALSE,FALSE,4,8:00,9:00
G2582,22,TRUE,TRUE,FALSE,7,8:00,9:00
G2583,47,TRUE,FALSE,FALSE,10,12:40,13:40
G2584,12,FALSE,TRUE,TRUE,10,8:00,9:00
G2585,9,TRUE,TRUE,TRUE,10,12:40,13:40
G2586,32,FALSE,FALSE,TRUE,4,10:20,11:20
G2587,37,FALSE,TRUE,TRUE,7,9:10,10:10
G2588,47,TRUE,TRUE,FALSE,9,8:00,9:00
G2589,9,FALSE,TRUE,TRUE,8,9:10,10:10
G2590,11,FALSE,FALSE,TRUE,2,8:00,9:00
G2591,38,FALSE,FALSE,FALSE,1,8:00,9:00
G2592,31,TRUE,FALSE,FALSE,6,10:20,11:20
G2593,45,TRUE,FALSE,TRUE,4,12:40,13:40
G2594,50,FALSE,TRUE,TRUE,4,10:20,11:20
G2595,45,TRUE,TRUE,FALSE,5,13:50,14:50
G2596,37,FALSE,TRUE,FALSE,7,13:50,14:50
G2597,29,FALSE,FALSE,TRUE,6,9:10,10:10
G2598,47,TRUE,FALSE,TRUE,5,9:10,10:10
G2600,50,FALSE,FALSE,TRUE,3,11:30,12:30
G2601,15,TRUE,FALSE,TRUE,3,8:00,9:00
G2602,40,TRUE,FALSE,FALSE,2,9:10,10:10
G2603,47,FALSE,TRUE,FALSE,6,8:00,9:00
G2604,31,FALSE,FALSE,TRUE,4,11:30,12:30
G2605,33,FALSE,TRUE,TRUE,8,12:40,13:40
G2606,28,TRUE,FALSE,TRUE,3,8:00,9:00
G2607,47,FALSE,TRUE,FALSE,7,13:50,14:50
G2608,45,TRUE,FALSE,TRUE,2,9:10,10:10
G2609,35,TRUE,TRUE,TRUE,5,10:20,11:20
G2610,47,FALSE,TRUE,TRUE,1,12:40,13:40
G2611,20,TRUE,TRUE,FALSE,2,9:10,10:10
G2612,33,TRUE,FALSE,FALSE,7,15:00,16:00
G2613,17,FALSE,TRUE,FALSE,-1,8:00,9:00
G2614,7,FALSE,TRUE,TRUE,7,10:20,11:20
G2615,45,FALSE,FALSE,TRUE,10,10:20,11:20
G2616,33,TRUE,FALSE,TRUE,1,9:10,10:10
G2617,8,FALSE,FALSE,FALSE,4,8:00,9:00
G2618,8,FALSE,TRUE,FALSE,2,9:10,10:10
G2619,50,TRUE,FALSE,TRUE,5,10:20,11:20
G2620,27,TRUE,FALSE,TRUE,2,9:10,10:10
G2621,13,FALSE,FALSE,TRUE,4,9:10,10:10
G2623,29,TRUE,FALSE,TRUE,8,12:40,13:40
G2624,31,TRUE,FALSE,TRUE,4,9:10,10:10
G2625,27,FALSE,FALSE,FALSE,10,12:40,13:40
G2626,14,TRUE,TRUE,FALSE,-1,8:00,9:00
G2627,9,TRUE,FALSE,FALSE,9,9:10,10:10
G2628,41,TRUE,TRUE,TRUE,1,11:30,12:30
G2629,15,FALSE,FALSE,TRUE,10,8:00,9:00
G2630,29,FALSE,FALSE,TRUE,1,8:00,9:00
G2631,10,TRUE,TRUE,FALSE,6,10:20,11:20
G2632,36,FALSE,FALSE,TRUE,5,9:10,10:10
G2633,45,FALSE,TRUE,TRUE,6,9:10,10:10
G2634,27,TRUE,FALSE,FALSE,2,9:10,10:10
G2635,16,FALSE,FALSE,FALSE,7,8:00,9:00
G2636,14,FALSE,FALSE,FALSE,10,8:00,9:00
G2637,5,FALSE,TRUE,FALSE,1,9:10,10:10
G2638,5,TRUE,TRUE,TRUE,9,16:10,17:10
G2639,48,TRUE,FALSE,TRUE,10,12:40,13:40
G2640,18,FALSE,TRUE,FALSE,8,8:00,9:00
G2641,8,TRUE,TRUE,FALSE,5,8:00,9:00
G2642,14,FALSE,FALSE,TRUE,3,11:30,12:30
G2643,37,FALSE,FALSE,FALSE,-1,9:10,10:10
G2644,22,TRUE,TRUE,FALSE,7,9:10,10:10
G2645,48,FALSE,FALSE,TRUE,-1,12:40,13:40
G2646,15,TRUE,TRUE,FALSE,6,10:20,11:20
G2647,8,FALSE,TRUE,FALSE,6,8:00,9:00
G2648,11,FALSE,TRUE,TRUE,-1,9:10,10:10
G2649,17,FALSE,TRUE,FALSE,4,11:30,12:30
G2650,31,TRUE,FALSE,FALSE,1,9:10,10:10
G2651,44,TRUE,FALSE,FALSE,1,9:10,10:10
G2652,48,FALSE,FALSE,TRUE,3,16:10,17:10
G2653,43,FALSE,TRUE,FALSE,3,12:40,13:40
G2654,11,FALSE,TRUE,FALSE,10,8:00,9:00
G2655,38,TRUE,FALSE,TRUE,8,9:10,10:10
G2656,15,FALSE,FALSE,TRUE,5,10:20,11:20
G2657,15,TRUE,TRUE,FALSE,7,9:10,10:10
G2658,5,FALSE,TRUE,FALSE,5,8:00,9:00
G2659,43,FALSE,FALSE,TRUE,3,11:30,12:30
G2660,7,FALSE,FALSE,TRUE,9,9:10,10:10
G2661,36,FALSE,TRUE,FALSE,9,8:00,9:00
G2662,22,FALSE,FALSE,TRUE,4,13:50,14:50
G2663,34,FALSE,TRUE,FALSE,5,8:00,9:00
G2664,20,FALSE,FALSE,TRUE,2,8:00,9:00
G2665,12,FALSE,TRUE,FALSE,10,9:10,10:10
G2666,16,TRUE,FALSE,FALSE,-1,8:00,9:00
G2667,25,TRUE,FALSE,FALSE,3,9:10,10:10
G2668,38,FALSE,FALSE,TRUE,2,9:10,10:10
G2669,22,TRUE,TRUE,TRUE,8,13:50,14:50
G2670,38,TRUE,FALSE,FALSE,7,8:00,9:00
G2671,29,TRUE,TRUE,FALSE,3,8:00,9:00
G2672,24,FALSE,FALSE,TRUE,6,11:30,12:30
G2673,38,FALSE,FALSE,TRUE,7,10:20,11:20
G2674,12,FALSE,TRUE,TRUE,3,8:00,9:00
G2675,35,TRUE,FALSE,TRUE,4,15:00,16:00
G2676,39,FALSE,TRUE,FALSE,5,11:30,12:30
G2677,22,FALSE,FALSE,FALSE,8,8:00,9:00
G2678,36,FALSE,FALSE,FALSE,-1,8:00,9:00
G2679,24,TRUE,TRUE,FALSE,10,10:20,11:20
G2680,46,TRUE,FALSE,TRUE,1,13:50,14:50
G2681,31,FALSE,TRUE,TRUE,1,8:00,9:00
G2682,6,TRUE,TRUE,TRUE,3,8:00,9:00
G2683,25,FALSE,TRUE,TRUE,7,11:30,12:30
G2684,7,TRUE,FALSE,FALSE,9,9:10,10:10
G2685,26,FALSE,FALSE,FALSE,5,8:00,9:00
G2686,28,TRUE,FALSE,TRUE,-1,9:10,10:10
G2687,49,TRUE,FALSE,FALSE,3,10:20,11:20
G2688,32,FALSE,TRUE,FALSE,4,12:40,13:40
G2689,16,FALSE,FALSE,FALSE,2,8:00,9:00
G2690,28,FALSE,TRUE,TRUE,6,12:40,13:40
G2691,46,FALSE,FALSE,FALSE,6,8:00,9:00
G2692,42,TRUE,FALSE,TRUE,1,15:00,16:00
G2693,35,TRUE,TRUE,FALSE,3,9:10,10:10
G2694,10,FALSE,TRUE,FALSE,1,8:00,9:00
G2695,16,FALSE,TRUE,TRUE,6,11:30,12:30
G2696,26,FALSE,FALSE,FALSE,6,9:10,10:10
G2697,28,FALSE,TRUE,FALSE,2,8:00,9:00
G2698,33,TRUE,FALSE,TRUE,2,10:20,11:20
G2700,9,TRUE,FALSE,FALSE,4,8:00,9:00
G2701,50,TRUE,FALSE,FALSE,4,8:00,9:00
G2702,9,FALSE,FALSE,TRUE,-1,8:00,9:00
G2703,47,TRUE,FALSE,FALSE,7,15:00,16:00
G2704,33,FALSE,FALSE,TRUE,9,8:00,9:00
G2705,5,FALSE,FALSE,FALSE,3,8:00,9:00
G2706,49,FALSE,TRUE,TRUE,8,16:10,17:10
G2707,32,TRUE,FALSE,FALSE,10,12:40,13:40
G2708,15,FALSE,TRUE,TRUE,1,9:10,10:10
G2709,48,FALSE,TRUE,FALSE,8,15:00,16:00
G2710,24,TRUE,TRUE,TRUE,2,9:10,10:10
G2711,41,FALSE,FALSE,TRUE,7,12:40,13:40
G2712,48,TRUE,FALSE,TRUE,10,12:40,13:40
G2713,41,TRUE,TRUE,FALSE,5,11:30,12:30
G2714,5,FALSE,TRUE,TRUE,5,11:30,12:30
G2715,36,FALSE,TRUE,TRUE,-1,9:10,10:10
G2716,18,FALSE,TRUE,FALSE,1,12:40,13:40
G2717,12,TRUE,TRUE,TRUE,8,8:00,9:00
G2718,8,TRUE,FALSE,FALSE,3,9:10,10:10
